# year, vo_clim
0.00273224043715847,-0.04500515
0.00546448087431694,-0.034995057
0.00819672131147541,-0.036865093
0.01092896174863388,-0.03550968
0.01366120218579235,-0.04491286
0.01639344262295082,-0.028263029
0.01912568306010929,-0.02215097
0.02185792349726776,-0.042231753
0.02459016393442623,-0.055211883
0.0273224043715847,-0.028182019
0.030054644808743168,-0.03666693
0.03278688524590164,-0.05669729
0.03551912568306011,-0.03249746
0.03825136612021858,-0.015309928
0.040983606557377046,-0.047468714
0.04371584699453552,-0.05959233
0.04644808743169399,-0.04970336
0.04918032786885246,-0.037803292
0.05191256830601093,-0.0001961708
0.0546448087431694,-0.05044768
0.05737704918032787,-0.063137606
0.060109289617486336,-0.018561881
0.06284153005464481,-0.030448701
0.06557377049180328,-0.043906085
0.06830601092896176,-0.033414166
0.07103825136612021,-0.03224492
0.07377049180327869,-0.04306971
0.07650273224043716,-0.06976913
0.07923497267759563,-0.022778982
0.08196721311475409,0.0072827996
0.08469945355191257,-0.0090809325
0.08743169398907104,-0.03071956
0.09016393442622951,-0.04448719
0.09289617486338798,-0.041076355
0.09562841530054644,-0.064618744
0.09836065573770492,-0.04406658
0.10109289617486339,-0.020972915
0.10382513661202186,-0.042654395
0.10655737704918032,-0.007971738
0.1092896174863388,-0.0017106123
0.11202185792349727,-0.024033017
0.11475409836065574,-0.03407982
0.11748633879781421,-0.032537602
0.12021857923497267,0.0032725092
0.12295081967213115,-0.008403379
0.12568306010928962,-0.07039867
0.1284153005464481,-0.035531968
0.13114754098360656,-0.0019143723
0.13387978142076504,0.0009078832
0.1366120218579235,-0.04736808
0.13934426229508196,-0.047200195
0.14207650273224043,-0.0028865926
0.1448087431693989,-0.02207605
0.14754098360655737,-0.082372025
0.15027322404371585,-0.041092478
0.15300546448087432,0.0070429556
0.1557377049180328,-0.016967246
0.15846994535519127,-0.028404847
0.16120218579234974,-0.06376757
0.16393442622950818,-0.056015275
0.16666666666666666,-0.041952528
0.16939890710382513,-0.024964605
0.1721311475409836,0.027202684
0.17486338797814208,-0.022653427
0.17759562841530055,-0.08849488
0.18032786885245902,0.006379953
0.1830601092896175,0.019284595
0.18579234972677597,-0.061987408
0.1885245901639344,-0.05126884
0.1912568306010929,-0.032201786
0.19398907103825136,-0.009141529
0.19672131147540983,-0.023067549
0.1994535519125683,-0.043180678
0.20218579234972678,-0.0010748362
0.20491803278688525,0.026582938
0.20765027322404372,-0.044017002
0.2103825136612022,-0.10032841
0.21311475409836064,-0.059032965
0.21584699453551912,0.021686738
0.2185792349726776,-0.019110192
0.22131147540983606,-0.06738605
0.22404371584699453,-0.052289158
0.226775956284153,-0.059644163
0.22950819672131148,0.0076715774
0.23224043715846995,0.01617378
0.23497267759562843,-0.04819057
0.23770491803278687,-0.044179577
0.24043715846994534,-0.036140837
0.24316939890710382,-0.057112556
0.2459016393442623,-0.05089906
0.24863387978142076,-0.045951236
0.25136612021857924,-0.0071318536
0.2540983606557377,0.022984011
0.2568306010928962,-0.041668586
0.25956284153005466,-0.07594891
0.26229508196721313,-0.01766347
0.2650273224043716,-0.03647455
0.2677595628415301,-0.0510545
0.27049180327868855,-0.06267618
0.273224043715847,-0.035712637
0.27595628415300544,-0.02391025
0.2786885245901639,-0.069175355
0.2814207650273224,-0.06902848
0.28415300546448086,-0.015279706
0.28688524590163933,-0.018859122
0.2896174863387978,-0.10079487
0.2923497267759563,-0.043113116
0.29508196721311475,-0.03541548
0.2978142076502732,-0.05111598
0.3005464480874317,-0.017353471
0.30327868852459017,-0.071882054
0.30601092896174864,-0.062410932
0.3087431693989071,-0.03436526
0.3114754098360656,-0.0877205
0.31420765027322406,-0.08894016
0.31693989071038253,-0.023606677
0.319672131147541,-0.065629244
0.3224043715846995,-0.09696192
0.3251366120218579,-0.07263999
0.32786885245901637,-0.06116221
0.33060109289617484,-0.105121255
0.3333333333333333,-0.11228341
0.3360655737704918,-0.07999442
0.33879781420765026,-0.08083945
0.34153005464480873,-0.06221683
0.3442622950819672,-0.08977552
0.3469945355191257,-0.07337166
0.34972677595628415,-0.069539115
0.3524590163934426,-0.09133616
0.3551912568306011,-0.11382179
0.35792349726775957,-0.10214027
0.36065573770491804,-0.062036414
0.3633879781420765,-0.056973707
0.366120218579235,-0.08624277
0.36885245901639346,-0.09133598
0.37158469945355194,-0.072998874
0.3743169398907104,-0.08027337
0.3770491803278688,-0.12356575
0.3797814207650273,-0.11500156
0.3825136612021858,-0.06588702
0.38524590163934425,-0.07766108
0.3879781420765027,-0.09727794
0.3907103825136612,-0.11372493
0.39344262295081966,-0.09926871
0.39617486338797814,-0.078171454
0.3989071038251366,-0.09578458
0.4016393442622951,-0.08188701
0.40437158469945356,-0.06969757
0.40710382513661203,-0.076753974
0.4098360655737705,-0.10686205
0.412568306010929,-0.111975335
0.41530054644808745,-0.08491327
0.4180327868852459,-0.105652
0.4207650273224044,-0.11215053
0.42349726775956287,-0.09248182
0.4262295081967213,-0.100219846
0.42896174863387976,-0.09730853
0.43169398907103823,-0.066596515
0.4344262295081967,-0.059038036
0.4371584699453552,-0.10487427
0.43989071038251365,-0.09869927
0.4426229508196721,-0.06374988
0.4453551912568306,-0.10515332
0.44808743169398907,-0.13179454
0.45081967213114754,-0.10412288
0.453551912568306,-0.07934113
0.4562841530054645,-0.080675356
0.45901639344262296,-0.07904617
0.46174863387978143,-0.07531249
0.4644808743169399,-0.07671853
0.4672131147540984,-0.085495204
0.46994535519125685,-0.091955416
0.4726775956284153,-0.093903996
0.47540983606557374,-0.09916874
0.4781420765027322,-0.09666376
0.4808743169398907,-0.09315182
0.48360655737704916,-0.090765275
0.48633879781420764,-0.09150948
0.4890710382513661,-0.08347735
0.4918032786885246,-0.07812421
0.49453551912568305,-0.07903035
0.4972677595628415,-0.07499437
0.5,-0.059182428
0.5027322404371585,-0.072938606
0.505464480874317,-0.08434245
0.5081967213114754,-0.055054665
0.5109289617486339,-0.04078079
0.5136612021857924,-0.06629881
0.5163934426229508,-0.088039204
0.5191256830601093,-0.06947387
0.5218579234972678,-0.051984716
0.5245901639344263,-0.06414569
0.5273224043715847,-0.07066117
0.5300546448087432,-0.050723433
0.5327868852459017,-0.04322968
0.5355191256830601,-0.034063756
0.5382513661202186,-0.03741052
0.5409836065573771,-0.05530437
0.5437158469945356,-0.062043946
0.546448087431694,-0.06091214
0.5491803278688525,-0.053096067
0.5519125683060109,-0.07111578
0.5546448087431693,-0.08445521
0.5573770491803278,-0.044295102
0.5601092896174863,-0.029103715
0.5628415300546448,-0.046145756
0.5655737704918032,-0.040205903
0.5683060109289617,-0.0453826
0.5710382513661202,-0.051972426
0.5737704918032787,-0.04532068
0.5765027322404371,-0.042527776
0.5792349726775956,-0.017950296
0.5819672131147541,-0.027788633
0.5846994535519126,-0.040094815
0.587431693989071,-0.042308368
0.5901639344262295,-0.039847147
0.592896174863388,-0.025373597
0.5956284153005464,-0.02868694
0.5983606557377049,-0.04949808
0.6010928961748634,-0.04270925
0.6038251366120219,-0.026206318
0.6065573770491803,-0.028594796
0.6092896174863388,-0.038669884
0.6120218579234973,-0.04121538
0.6147540983606558,-0.037300996
0.6174863387978142,-0.015090808
0.6202185792349727,-0.0040123225
0.6229508196721312,-0.03136277
0.6256830601092896,-0.047411583
0.6284153005464481,-0.01549986
0.6311475409836066,0.014771147
0.6338797814207651,0.0060231634
0.6366120218579235,-0.021280294
0.639344262295082,-0.03132814
0.6420765027322405,-0.03286455
0.644808743169399,-0.050971974
0.6475409836065574,-0.034885444
0.6502732240437158,-0.018704873
0.6530054644808743,-0.020098511
0.6557377049180327,-0.018798765
0.6584699453551912,-0.02207342
0.6612021857923497,-0.0087495865
0.6639344262295082,0.004093939
0.6666666666666666,-0.018989291
0.6693989071038251,-0.047702603
0.6721311475409836,-0.043444388
0.674863387978142,-0.02553523
0.6775956284153005,-0.02268681
0.680327868852459,-0.04194002
0.6830601092896175,-0.03703858
0.6857923497267759,-0.018392514
0.6885245901639344,-0.022120833
0.6912568306010929,-0.035570193
0.6939890710382514,-0.04754548
0.6967213114754098,-0.030562956
0.6994535519125683,-0.002649495
0.7021857923497268,-0.0034087026
0.7049180327868853,-0.00030535535
0.7076502732240437,-0.0006908798
0.7103825136612022,-0.025871957
0.7131147540983607,-0.030478835
0.7158469945355191,-0.010160211
0.7185792349726776,-0.019930827
0.7213114754098361,-0.051573813
0.7240437158469946,-0.029521653
0.726775956284153,-0.012181101
0.7295081967213115,-0.0351049
0.73224043715847,-0.04412342
0.7349726775956285,-0.015172111
0.7377049180327869,0.0012223596
0.7404371584699454,-0.018869406
0.7431693989071039,-0.022491587
0.7459016393442623,-0.0005266115
0.7486338797814208,-0.011004898
0.7513661202185792,-0.012985995
0.7540983606557377,-0.017682765
0.7568306010928961,-0.039288785
0.7595628415300546,-0.033894517
0.7622950819672131,-0.00043603778
0.7650273224043715,-0.008747037
0.76775956284153,-0.041606437
0.7704918032786885,-0.018827518
0.773224043715847,-0.0041325903
0.7759562841530054,-0.028280655
0.7786885245901639,-0.035552744
0.7814207650273224,-0.024214555
0.7841530054644809,-0.030472185
0.7868852459016393,-0.023327608
0.7896174863387978,-0.029193774
0.7923497267759563,-0.038775958
0.7950819672131147,-0.02503359
0.7978142076502732,-0.009834287
0.8005464480874317,-0.012479389
0.8032786885245902,-0.0419581
0.8060109289617486,-0.038230397
0.8087431693989071,-0.012327967
0.8114754098360656,-0.02030628
0.8142076502732241,-0.011264506
0.8169398907103825,-0.01854965
0.819672131147541,-0.040029548
0.8224043715846995,-0.005874249
0.825136612021858,0.0035036083
0.8278688524590164,-0.03101195
0.8306010928961749,-0.030294333
0.8333333333333334,-0.011260407
0.8360655737704918,-0.024585517
0.8387978142076503,-0.054582316
0.8415300546448088,-0.057455916
0.8442622950819673,-0.025317447
0.8469945355191257,-0.0078462595
0.8497267759562842,-0.042983722
0.8524590163934426,-0.04884254
0.855191256830601,-0.047835
0.8579234972677595,-0.044482976
0.860655737704918,-0.016494552
0.8633879781420765,-0.02309782
0.8661202185792349,-0.0591036
0.8688524590163934,-0.057330232
0.8715846994535519,-0.01980299
0.8743169398907104,-0.03224841
0.8770491803278688,-0.04586269
0.8797814207650273,-0.019206697
0.8825136612021858,-0.028701432
0.8852459016393442,-0.04670386
0.8879781420765027,-0.049881518
0.8907103825136612,-0.039683912
0.8934426229508197,-0.022639804
0.8961748633879781,-0.026308868
0.8989071038251366,-0.055392466
0.9016393442622951,-0.054245576
0.9043715846994536,-0.020806067
0.907103825136612,-0.024789568
0.9098360655737705,-0.031315286
0.912568306010929,-0.053149186
0.9153005464480874,-0.040427964
0.9180327868852459,-0.022393892
0.9207650273224044,-0.06198434
0.9234972677595629,-0.068895504
0.9262295081967213,-0.031058595
0.9289617486338798,-0.02922923
0.9316939890710383,-0.053131618
0.9344262295081968,-0.0624742
0.9371584699453552,-0.052517645
0.9398907103825137,-0.04088275
0.9426229508196722,-0.044489805
0.9453551912568307,-0.037428748
0.9480874316939891,-0.027350169
0.9508196721311475,-0.04626141
0.953551912568306,-0.05525624
0.9562841530054644,-0.040485118
0.9590163934426229,-0.03325646
0.9617486338797814,-0.032230925
0.9644808743169399,-0.033086978
0.9672131147540983,-0.041453704
0.9699453551912568,-0.04840566
0.9726775956284153,-0.03671395
0.9754098360655737,-0.03396033
0.9781420765027322,-0.059923224
0.9808743169398907,-0.04906305
0.9836065573770492,-0.01944707
0.9863387978142076,-0.025878752
0.9890710382513661,-0.046139006
0.9918032786885246,-0.07010634
0.994535519125683,-0.053260654
0.9972677595628415,-0.022495938
1.0,-0.07024235
1.0027322404371584,-0.04500515
1.005464480874317,-0.034995057
1.0081967213114753,-0.036865093
1.010928961748634,-0.03550968
1.0136612021857923,-0.04491286
1.0163934426229508,-0.028263029
1.0191256830601092,-0.02215097
1.0218579234972678,-0.042231753
1.0245901639344261,-0.055211883
1.0273224043715847,-0.028182019
1.030054644808743,-0.03666693
1.0327868852459017,-0.05669729
1.03551912568306,-0.03249746
1.0382513661202186,-0.015309928
1.040983606557377,-0.047468714
1.0437158469945356,-0.05959233
1.046448087431694,-0.04970336
1.0491803278688525,-0.037803292
1.0519125683060109,-0.0001961708
1.0546448087431695,-0.05044768
1.0573770491803278,-0.063137606
1.0601092896174864,-0.018561881
1.0628415300546448,-0.030448701
1.0655737704918034,-0.043906085
1.0683060109289617,-0.033414166
1.0710382513661203,-0.03224492
1.0737704918032787,-0.04306971
1.0765027322404372,-0.06976913
1.0792349726775956,-0.022778982
1.0819672131147542,0.0072827996
1.0846994535519126,-0.0090809325
1.0874316939890711,-0.03071956
1.0901639344262295,-0.04448719
1.092896174863388,-0.041076355
1.0956284153005464,-0.064618744
1.098360655737705,-0.04406658
1.1010928961748634,-0.020972915
1.1038251366120218,-0.042654395
1.1065573770491803,-0.007971738
1.1092896174863387,-0.0017106123
1.1120218579234973,-0.024033017
1.1147540983606556,-0.03407982
1.1174863387978142,-0.032537602
1.1202185792349726,0.0032725092
1.1229508196721312,-0.008403379
1.1256830601092895,-0.07039867
1.1284153005464481,-0.035531968
1.1311475409836065,-0.0019143723
1.133879781420765,0.0009078832
1.1366120218579234,-0.04736808
1.139344262295082,-0.047200195
1.1420765027322404,-0.0028865926
1.144808743169399,-0.02207605
1.1475409836065573,-0.082372025
1.150273224043716,-0.041092478
1.1530054644808743,0.0070429556
1.1557377049180328,-0.016967246
1.1584699453551912,-0.028404847
1.1612021857923498,-0.06376757
1.1639344262295082,-0.056015275
1.1666666666666667,-0.041952528
1.169398907103825,-0.024964605
1.1721311475409837,0.027202684
1.174863387978142,-0.022653427
1.1775956284153006,-0.08849488
1.180327868852459,0.006379953
1.1830601092896176,0.019284595
1.185792349726776,-0.061987408
1.1885245901639343,-0.05126884
1.1912568306010929,-0.032201786
1.1939890710382515,-0.009141529
1.1967213114754098,-0.023067549
1.1994535519125682,-0.043180678
1.2021857923497268,-0.0010748362
1.2049180327868854,0.026582938
1.2076502732240437,-0.044017002
1.210382513661202,-0.10032841
1.2131147540983607,-0.059032965
1.215846994535519,0.021686738
1.2185792349726776,-0.019110192
1.221311475409836,-0.06738605
1.2240437158469946,-0.052289158
1.226775956284153,-0.059644163
1.2295081967213115,0.0076715774
1.2322404371584699,0.01617378
1.2349726775956285,-0.04819057
1.2377049180327868,-0.044179577
1.2404371584699454,-0.036140837
1.2431693989071038,-0.057112556
1.2459016393442623,-0.05089906
1.2486338797814207,-0.045951236
1.2513661202185793,-0.0071318536
1.2540983606557377,0.022984011
1.2568306010928962,-0.041668586
1.2595628415300546,-0.07594891
1.2622950819672132,-0.01766347
1.2650273224043715,-0.03647455
1.2677595628415301,-0.0510545
1.2704918032786885,-0.06267618
1.273224043715847,-0.035712637
1.2759562841530054,-0.02391025
1.278688524590164,-0.069175355
1.2814207650273224,-0.06902848
1.2841530054644807,-0.015279706
1.2868852459016393,-0.018859122
1.289617486338798,-0.10079487
1.2923497267759563,-0.043113116
1.2950819672131146,-0.03541548
1.2978142076502732,-0.05111598
1.3005464480874318,-0.017353471
1.3032786885245902,-0.071882054
1.3060109289617485,-0.062410932
1.3087431693989071,-0.03436526
1.3114754098360657,-0.0877205
1.314207650273224,-0.08894016
1.3169398907103824,-0.023606677
1.319672131147541,-0.065629244
1.3224043715846996,-0.09696192
1.325136612021858,-0.07263999
1.3278688524590163,-0.06116221
1.330601092896175,-0.105121255
1.3333333333333333,-0.11228341
1.3360655737704918,-0.07999442
1.3387978142076502,-0.08083945
1.3415300546448088,-0.06221683
1.3442622950819672,-0.08977552
1.3469945355191257,-0.07337166
1.349726775956284,-0.069539115
1.3524590163934427,-0.09133616
1.355191256830601,-0.11382179
1.3579234972677596,-0.10214027
1.360655737704918,-0.062036414
1.3633879781420766,-0.056973707
1.366120218579235,-0.08624277
1.3688524590163935,-0.09133598
1.3715846994535519,-0.072998874
1.3743169398907105,-0.08027337
1.3770491803278688,-0.12356575
1.3797814207650272,-0.11500156
1.3825136612021858,-0.06588702
1.3852459016393444,-0.07766108
1.3879781420765027,-0.09727794
1.390710382513661,-0.11372493
1.3934426229508197,-0.09926871
1.3961748633879782,-0.078171454
1.3989071038251366,-0.09578458
1.401639344262295,-0.08188701
1.4043715846994536,-0.06969757
1.4071038251366121,-0.076753974
1.4098360655737705,-0.10686205
1.4125683060109289,-0.111975335
1.4153005464480874,-0.08491327
1.418032786885246,-0.105652
1.4207650273224044,-0.11215053
1.4234972677595628,-0.09248182
1.4262295081967213,-0.100219846
1.4289617486338797,-0.09730853
1.4316939890710383,-0.066596515
1.4344262295081966,-0.059038036
1.4371584699453552,-0.10487427
1.4398907103825136,-0.09869927
1.4426229508196722,-0.06374988
1.4453551912568305,-0.10515332
1.4480874316939891,-0.13179454
1.4508196721311475,-0.10412288
1.453551912568306,-0.07934113
1.4562841530054644,-0.080675356
1.459016393442623,-0.07904617
1.4617486338797814,-0.07531249
1.46448087431694,-0.07671853
1.4672131147540983,-0.085495204
1.469945355191257,-0.091955416
1.4726775956284153,-0.093903996
1.4754098360655736,-0.09916874
1.4781420765027322,-0.09666376
1.4808743169398908,-0.09315182
1.4836065573770492,-0.090765275
1.4863387978142075,-0.09150948
1.489071038251366,-0.08347735
1.4918032786885247,-0.07812421
1.494535519125683,-0.07903035
1.4972677595628414,-0.07499437
1.5,-0.059182428
1.5027322404371586,-0.072938606
1.505464480874317,-0.08434245
1.5081967213114753,-0.055054665
1.510928961748634,-0.04078079
1.5136612021857925,-0.06629881
1.5163934426229508,-0.088039204
1.5191256830601092,-0.06947387
1.5218579234972678,-0.051984716
1.5245901639344264,-0.06414569
1.5273224043715847,-0.07066117
1.530054644808743,-0.050723433
1.5327868852459017,-0.04322968
1.5355191256830603,-0.034063756
1.5382513661202186,-0.03741052
1.540983606557377,-0.05530437
1.5437158469945356,-0.062043946
1.5464480874316942,-0.06091214
1.5491803278688525,-0.053096067
1.5519125683060109,-0.07111578
1.5546448087431695,-0.08445521
1.5573770491803278,-0.044295102
1.5601092896174862,-0.029103715
1.5628415300546448,-0.046145756
1.5655737704918034,-0.040205903
1.5683060109289617,-0.0453826
1.57103825136612,-0.051972426
1.5737704918032787,-0.04532068
1.5765027322404372,-0.042527776
1.5792349726775956,-0.017950296
1.581967213114754,-0.027788633
1.5846994535519126,-0.040094815
1.5874316939890711,-0.042308368
1.5901639344262295,-0.039847147
1.5928961748633879,-0.025373597
1.5956284153005464,-0.02868694
1.598360655737705,-0.04949808
1.6010928961748634,-0.04270925
1.6038251366120218,-0.026206318
1.6065573770491803,-0.028594796
1.609289617486339,-0.038669884
1.6120218579234973,-0.04121538
1.6147540983606556,-0.037300996
1.6174863387978142,-0.015090808
1.6202185792349728,-0.0040123225
1.6229508196721312,-0.03136277
1.6256830601092895,-0.047411583
1.6284153005464481,-0.01549986
1.6311475409836067,0.014771147
1.633879781420765,0.0060231634
1.6366120218579234,-0.021280294
1.639344262295082,-0.03132814
1.6420765027322406,-0.03286455
1.644808743169399,-0.050971974
1.6475409836065573,-0.034885444
1.650273224043716,-0.018704873
1.6530054644808743,-0.020098511
1.6557377049180326,-0.018798765
1.6584699453551912,-0.02207342
1.6612021857923498,-0.0087495865
1.6639344262295082,0.004093939
1.6666666666666665,-0.018989291
1.669398907103825,-0.047702603
1.6721311475409837,-0.043444388
1.674863387978142,-0.02553523
1.6775956284153004,-0.02268681
1.680327868852459,-0.04194002
1.6830601092896176,-0.03703858
1.685792349726776,-0.018392514
1.6885245901639343,-0.022120833
1.6912568306010929,-0.035570193
1.6939890710382515,-0.04754548
1.6967213114754098,-0.030562956
1.6994535519125682,-0.002649495
1.7021857923497268,-0.0034087026
1.7049180327868854,-0.00030535535
1.7076502732240437,-0.0006908798
1.710382513661202,-0.025871957
1.7131147540983607,-0.030478835
1.7158469945355193,-0.010160211
1.7185792349726776,-0.019930827
1.721311475409836,-0.051573813
1.7240437158469946,-0.029521653
1.7267759562841531,-0.012181101
1.7295081967213115,-0.0351049
1.7322404371584699,-0.04412342
1.7349726775956285,-0.015172111
1.737704918032787,0.0012223596
1.7404371584699454,-0.018869406
1.7431693989071038,-0.022491587
1.7459016393442623,-0.0005266115
1.748633879781421,-0.011004898
1.751366120218579,-0.012985995
1.7540983606557377,-0.017682765
1.7568306010928962,-0.039288785
1.7595628415300546,-0.033894517
1.762295081967213,-0.00043603778
1.7650273224043715,-0.008747037
1.7677595628415301,-0.041606437
1.7704918032786885,-0.018827518
1.7732240437158469,-0.0041325903
1.7759562841530054,-0.028280655
1.778688524590164,-0.035552744
1.7814207650273224,-0.024214555
1.7841530054644807,-0.030472185
1.7868852459016393,-0.023327608
1.789617486338798,-0.029193774
1.7923497267759563,-0.038775958
1.7950819672131146,-0.02503359
1.7978142076502732,-0.009834287
1.8005464480874318,-0.012479389
1.8032786885245902,-0.0419581
1.8060109289617485,-0.038230397
1.8087431693989071,-0.012327967
1.8114754098360657,-0.02030628
1.814207650273224,-0.011264506
1.8169398907103824,-0.01854965
1.819672131147541,-0.040029548
1.8224043715846996,-0.005874249
1.825136612021858,0.0035036083
1.8278688524590163,-0.03101195
1.830601092896175,-0.030294333
1.8333333333333335,-0.011260407
1.8360655737704918,-0.024585517
1.8387978142076502,-0.054582316
1.8415300546448088,-0.057455916
1.8442622950819674,-0.025317447
1.8469945355191257,-0.0078462595
1.849726775956284,-0.042983722
1.8524590163934427,-0.04884254
1.855191256830601,-0.047835
1.8579234972677594,-0.044482976
1.860655737704918,-0.016494552
1.8633879781420766,-0.02309782
1.866120218579235,-0.0591036
1.8688524590163933,-0.057330232
1.8715846994535519,-0.01980299
1.8743169398907105,-0.03224841
1.8770491803278688,-0.04586269
1.8797814207650272,-0.019206697
1.8825136612021858,-0.028701432
1.8852459016393444,-0.04670386
1.8879781420765027,-0.049881518
1.890710382513661,-0.039683912
1.8934426229508197,-0.022639804
1.8961748633879782,-0.026308868
1.8989071038251366,-0.055392466
1.901639344262295,-0.054245576
1.9043715846994536,-0.020806067
1.9071038251366121,-0.024789568
1.9098360655737705,-0.031315286
1.9125683060109289,-0.053149186
1.9153005464480874,-0.040427964
1.918032786885246,-0.022393892
1.9207650273224044,-0.06198434
1.9234972677595628,-0.068895504
1.9262295081967213,-0.031058595
1.92896174863388,-0.02922923
1.9316939890710383,-0.053131618
1.9344262295081966,-0.0624742
1.9371584699453552,-0.052517645
1.9398907103825138,-0.04088275
1.9426229508196722,-0.044489805
1.9453551912568305,-0.037428748
1.9480874316939891,-0.027350169
1.9508196721311475,-0.04626141
1.9535519125683058,-0.05525624
1.9562841530054644,-0.040485118
1.959016393442623,-0.03325646
1.9617486338797814,-0.032230925
1.9644808743169397,-0.033086978
1.9672131147540983,-0.041453704
1.969945355191257,-0.04840566
1.9726775956284153,-0.03671395
1.9754098360655736,-0.03396033
1.9781420765027322,-0.059923224
1.9808743169398908,-0.04906305
